trade_id,timestamp,ticker,account_id,side,price,volume,flag_wash_trade,flag_marking_close,flag_volume_anomaly,flagged
4588,2026-06-02 11:04:00,XOM,ACC0045,BUY,302.69,381,False,False,False,False
4323,2026-06-02 11:04:00,TSLA,ACC0055,BUY,82.05,131,False,False,False,False
4324,2026-06-02 11:04:00,TSLA,ACC0047,SELL,82.01,98,False,False,False,False
3956,2026-06-02 11:05:00,MSFT,ACC0058,BUY,210.81,663,False,False,False,False
4589,2026-06-02 11:06:00,XOM,ACC0050,BUY,302.13,313,False,False,False,False
3957,2026-06-02 11:06:00,MSFT,ACC0022,BUY,211.04,119,False,False,False,False
3832,2026-06-02 11:07:00,AAPL,ACC0036,SELL,309.6,227,False,False,False,False
3833,2026-06-02 11:07:00,AAPL,ACC0020,BUY,309.06,411,False,False,False,False
4706,2026-06-02 11:07:00,NFLX,ACC0036,SELL,324.05,1368,False,False,False,False
4076,2026-06-02 11:07:00,GOOG,ACC0014,BUY,360.89,289,False,False,False,False
4325,2026-06-02 11:07:00,TSLA,ACC0049,BUY,82.14,49,False,False,False,False
4077,2026-06-02 11:08:00,GOOG,ACC0025,SELL,360.29,1805,False,False,False,False
3834,2026-06-02 11:09:00,AAPL,ACC0036,SELL,309.25,396,False,False,False,False
4447,2026-06-02 11:09:00,JPM,ACC0043,SELL,403.97,152,False,False,False,False
4078,2026-06-02 11:09:00,GOOG,ACC0036,BUY,360.1,92,False,False,False,False
4079,2026-06-02 11:10:00,GOOG,ACC0042,BUY,361.33,155,False,False,False,False
4590,2026-06-02 11:10:00,XOM,ACC0010,SELL,302.09,154,False,False,False,False
4326,2026-06-02 11:10:00,TSLA,ACC0035,BUY,82.16,608,False,False,False,False
4327,2026-06-02 11:10:00,TSLA,ACC0040,BUY,82.29,296,False,False,False,False
3958,2026-06-02 11:11:00,MSFT,ACC0045,BUY,211.0,200,False,False,False,False
4448,2026-06-02 11:12:00,JPM,ACC0020,BUY,404.46,284,False,False,False,False
4328,2026-06-02 11:12:00,TSLA,ACC0044,BUY,82.39,715,False,False,False,False
4591,2026-06-02 11:12:00,XOM,ACC0053,BUY,301.66,239,False,False,False,False
4329,2026-06-02 11:13:00,TSLA,ACC0026,BUY,82.36,156,False,False,False,False
4206,2026-06-02 11:13:00,AMZN,ACC0045,SELL,291.33,652,False,False,False,False
4592,2026-06-02 11:14:00,XOM,ACC0023,SELL,301.06,123,False,False,False,False
4593,2026-06-02 11:14:00,XOM,ACC0003,SELL,301.13,554,False,False,False,False
4330,2026-06-02 11:14:00,TSLA,ACC0035,SELL,82.39,203,False,False,False,False
3835,2026-06-02 11:14:00,AAPL,ACC0020,SELL,308.95,152,False,False,False,False
3959,2026-06-02 11:15:00,MSFT,ACC0057,BUY,210.56,32,False,False,False,False
4449,2026-06-02 11:15:00,JPM,ACC0017,SELL,405.46,101,False,False,False,False
4207,2026-06-02 11:15:00,AMZN,ACC0013,SELL,291.13,88,False,False,False,False
4707,2026-06-02 11:16:00,NFLX,ACC0045,SELL,324.45,237,False,False,False,False
4450,2026-06-02 11:16:00,JPM,ACC0020,SELL,405.07,176,False,False,False,False
4331,2026-06-02 11:16:00,TSLA,ACC0010,SELL,82.21,379,False,False,False,False
4451,2026-06-02 11:17:00,JPM,ACC0045,BUY,405.35,256,False,False,False,False
4080,2026-06-02 11:17:00,GOOG,ACC0042,BUY,361.45,544,False,False,False,False
4208,2026-06-02 11:17:00,AMZN,ACC0048,BUY,291.45,240,False,False,False,False
4708,2026-06-02 11:18:00,NFLX,ACC0023,BUY,324.43,381,False,False,False,False
4081,2026-06-02 11:18:00,GOOG,ACC0029,BUY,361.32,373,False,False,False,False
4452,2026-06-02 11:19:00,JPM,ACC0045,SELL,405.73,63,False,False,False,False
3960,2026-06-02 11:19:00,MSFT,ACC0022,SELL,210.32,122,False,False,False,False
3961,2026-06-02 11:19:00,MSFT,ACC0036,SELL,210.26,147,False,False,False,False
4082,2026-06-02 11:19:00,GOOG,ACC0006,SELL,361.31,101,False,False,False,False
3962,2026-06-02 11:20:00,MSFT,ACC0015,SELL,210.7,369,False,False,False,False
4454,2026-06-02 11:20:00,JPM,ACC0027,BUY,405.76,274,False,False,False,False
4453,2026-06-02 11:20:00,JPM,ACC0050,SELL,405.46,321,False,False,False,False
4083,2026-06-02 11:20:00,GOOG,ACC0005,SELL,361.98,207,False,False,False,False
4332,2026-06-02 11:21:00,TSLA,ACC0035,BUY,82.23,480,False,False,False,False
3836,2026-06-02 11:21:00,AAPL,ACC0054,SELL,308.73,185,False,False,False,False
4333,2026-06-02 11:23:00,TSLA,ACC0038,BUY,82.18,195,False,False,False,False
4594,2026-06-02 11:23:00,XOM,ACC0011,BUY,300.9,146,False,False,False,False
4209,2026-06-02 11:24:00,AMZN,ACC0022,SELL,291.73,324,False,False,False,False
4084,2026-06-02 11:24:00,GOOG,ACC0031,BUY,362.63,62,False,False,False,False
4085,2026-06-02 11:24:00,GOOG,ACC0038,SELL,362.8,99,False,False,False,False
4595,2026-06-02 11:25:00,XOM,ACC0024,BUY,300.13,94,False,False,False,False
4596,2026-06-02 11:25:00,XOM,ACC0006,BUY,300.76,149,False,False,False,False
4709,2026-06-02 11:25:00,NFLX,ACC0005,SELL,325.39,265,False,False,False,False
3963,2026-06-02 11:25:00,MSFT,ACC0004,SELL,210.38,347,False,False,False,False
4334,2026-06-02 11:25:00,TSLA,ACC0036,BUY,82.22,346,False,False,False,False
4597,2026-06-02 11:26:00,XOM,ACC0001,BUY,300.64,489,False,False,False,False
4210,2026-06-02 11:26:00,AMZN,ACC0050,SELL,292.01,69,False,False,False,False
4710,2026-06-02 11:27:00,NFLX,ACC0014,SELL,324.8,156,False,False,False,False
4335,2026-06-02 11:28:00,TSLA,ACC0051,BUY,82.2,626,False,False,False,False
4455,2026-06-02 11:28:00,JPM,ACC0008,SELL,406.19,311,False,False,False,False
3837,2026-06-02 11:28:00,AAPL,ACC0054,SELL,308.16,60,False,False,False,False
3964,2026-06-02 11:28:00,MSFT,ACC0034,SELL,210.24,129,False,False,False,False
3965,2026-06-02 11:28:00,MSFT,ACC0055,BUY,209.9,143,False,False,False,False
3838,2026-06-02 11:29:00,AAPL,ACC0019,SELL,307.99,223,False,False,False,False
4336,2026-06-02 11:29:00,TSLA,ACC0033,SELL,82.27,758,False,False,False,False
4456,2026-06-02 11:30:00,JPM,ACC0030,BUY,405.76,1393,False,False,False,False
4598,2026-06-02 11:30:00,XOM,ACC0007,BUY,300.59,69,False,False,False,False
4457,2026-06-02 11:31:00,JPM,ACC0013,BUY,405.59,188,False,False,False,False
3967,2026-06-02 11:31:00,MSFT,ACC0047,BUY,210.13,129,False,False,False,False
3839,2026-06-02 11:31:00,AAPL,ACC0034,BUY,307.74,366,False,False,False,False
4599,2026-06-02 11:31:00,XOM,ACC0031,BUY,300.14,413,False,False,False,False
3966,2026-06-02 11:31:00,MSFT,ACC0038,SELL,209.97,558,False,False,False,False
4211,2026-06-02 11:32:00,AMZN,ACC0004,SELL,291.8,540,False,False,False,False
4458,2026-06-02 11:32:00,JPM,ACC0055,SELL,405.12,633,False,False,False,False
4600,2026-06-02 11:33:00,XOM,ACC0004,SELL,299.91,437,False,False,False,False
4601,2026-06-02 11:33:00,XOM,ACC0053,BUY,300.82,102,False,False,False,False
4711,2026-06-02 11:33:00,NFLX,ACC0018,BUY,325.0,76,False,False,False,False
4212,2026-06-02 11:34:00,AMZN,ACC0021,SELL,292.38,260,False,False,False,False
4086,2026-06-02 11:34:00,GOOG,ACC0057,SELL,363.35,31,False,False,False,False
4712,2026-06-02 11:35:00,NFLX,ACC0019,SELL,325.3,630,False,False,False,False
4603,2026-06-02 11:36:00,XOM,ACC0035,BUY,301.35,183,False,False,False,False
4602,2026-06-02 11:36:00,XOM,ACC0034,BUY,301.41,112,False,False,False,False
4604,2026-06-02 11:37:00,XOM,ACC0038,BUY,301.73,53,False,False,False,False
3840,2026-06-02 11:37:00,AAPL,ACC0048,SELL,306.72,625,False,False,False,False
4337,2026-06-02 11:37:00,TSLA,ACC0001,SELL,82.44,175,False,False,False,False
4459,2026-06-02 11:37:00,JPM,ACC0006,BUY,405.51,180,False,False,False,False
3968,2026-06-02 11:38:00,MSFT,ACC0035,SELL,209.55,308,False,False,False,False
3970,2026-06-02 11:39:00,MSFT,ACC0034,BUY,209.59,113,False,False,False,False
3841,2026-06-02 11:39:00,AAPL,ACC0000,BUY,307.03,358,False,False,False,False
4605,2026-06-02 11:39:00,XOM,ACC0057,BUY,301.98,104,False,False,False,False
4713,2026-06-02 11:39:00,NFLX,ACC0008,BUY,325.79,515,False,False,False,False
3969,2026-06-02 11:39:00,MSFT,ACC0028,BUY,209.87,233,False,False,False,False
4213,2026-06-02 11:40:00,AMZN,ACC0038,BUY,292.5,951,False,False,False,False
4606,2026-06-02 11:40:00,XOM,ACC0002,SELL,302.58,235,False,False,False,False
4607,2026-06-02 11:41:00,XOM,ACC0058,SELL,303.36,120,False,False,False,False
4087,2026-06-02 11:42:00,GOOG,ACC0031,SELL,362.46,261,False,False,False,False
4714,2026-06-02 11:42:00,NFLX,ACC0002,SELL,325.27,151,False,False,False,False
4338,2026-06-02 11:43:00,TSLA,ACC0046,SELL,82.55,193,False,False,False,False
4339,2026-06-02 11:45:00,TSLA,ACC0008,SELL,82.52,141,False,False,False,False
3971,2026-06-02 11:45:00,MSFT,ACC0033,SELL,210.17,77,False,False,False,False
4715,2026-06-02 11:45:00,NFLX,ACC0049,SELL,325.21,109,False,False,False,False
4340,2026-06-02 11:45:00,TSLA,ACC0013,BUY,82.43,106,False,False,False,False
3842,2026-06-02 11:47:00,AAPL,ACC0048,BUY,307.21,113,False,False,False,False
3843,2026-06-02 11:47:00,AAPL,ACC0040,BUY,307.16,142,False,False,False,False
4460,2026-06-02 11:48:00,JPM,ACC0001,SELL,405.41,101,False,False,False,False
3844,2026-06-02 11:48:00,AAPL,ACC0005,SELL,306.83,196,False,False,False,False
3972,2026-06-02 11:49:00,MSFT,ACC0044,BUY,209.89,88,False,False,False,False
4088,2026-06-02 11:49:00,GOOG,ACC0008,BUY,362.45,185,False,False,False,False
4214,2026-06-02 11:49:00,AMZN,ACC0030,BUY,292.78,120,False,False,False,False
4461,2026-06-02 11:50:00,JPM,ACC0050,BUY,405.78,296,False,False,False,False
4089,2026-06-02 11:51:00,GOOG,ACC0036,BUY,362.07,486,False,False,False,False
4462,2026-06-02 11:52:00,JPM,ACC0036,SELL,405.67,188,False,False,False,False
4090,2026-06-02 11:52:00,GOOG,ACC0042,SELL,362.03,106,False,False,False,False
4341,2026-06-02 11:52:00,TSLA,ACC0016,SELL,82.36,214,False,False,False,False
4608,2026-06-02 11:52:00,XOM,ACC0043,BUY,303.86,268,False,False,False,False
4463,2026-06-02 11:53:00,JPM,ACC0013,BUY,405.98,258,False,False,False,False
3845,2026-06-02 11:53:00,AAPL,ACC0033,SELL,306.8,304,False,False,False,False
4215,2026-06-02 11:53:00,AMZN,ACC0014,BUY,292.95,224,False,False,False,False
4216,2026-06-02 11:53:00,AMZN,ACC0018,SELL,293.08,302,False,False,False,False
4464,2026-06-02 11:54:00,JPM,ACC0043,SELL,405.37,144,False,False,False,False
3973,2026-06-02 11:54:00,MSFT,ACC0038,BUY,209.32,248,False,False,False,False
4716,2026-06-02 11:54:00,NFLX,ACC0053,BUY,325.46,111,False,False,False,False
4092,2026-06-02 11:55:00,GOOG,ACC0035,SELL,361.94,166,False,False,False,False
4717,2026-06-02 11:55:00,NFLX,ACC0053,SELL,325.64,992,False,False,False,False
4091,2026-06-02 11:55:00,GOOG,ACC0009,SELL,362.31,167,False,False,False,False
4718,2026-06-02 11:56:00,NFLX,ACC0042,SELL,325.35,369,False,False,False,False
4217,2026-06-02 11:56:00,AMZN,ACC0012,SELL,292.97,412,False,False,False,False
4093,2026-06-02 11:56:00,GOOG,ACC0011,BUY,362.38,237,False,False,False,False
3846,2026-06-02 11:56:00,AAPL,ACC0001,SELL,305.81,181,False,False,False,False
4342,2026-06-02 11:56:00,TSLA,ACC0037,BUY,82.64,115,False,False,False,False
3847,2026-06-02 11:57:00,AAPL,ACC0045,BUY,305.64,658,False,False,False,False
3974,2026-06-02 11:57:00,MSFT,ACC0047,SELL,209.32,675,False,False,False,False
4609,2026-06-02 11:59:00,XOM,ACC0059,BUY,303.41,88,False,False,False,False
3848,2026-06-02 12:01:00,AAPL,ACC0037,BUY,306.17,567,False,False,False,False
4094,2026-06-02 12:01:00,GOOG,ACC0055,BUY,361.56,191,False,False,False,False
4465,2026-06-02 12:01:00,JPM,ACC0008,BUY,404.22,396,False,False,False,False
4610,2026-06-02 12:02:00,XOM,ACC0013,BUY,303.95,125,False,False,False,False
4218,2026-06-02 12:03:00,AMZN,ACC0042,SELL,292.31,341,False,False,False,False
4719,2026-06-02 12:04:00,NFLX,ACC0005,SELL,324.3,262,False,False,False,False
4219,2026-06-02 12:04:00,AMZN,ACC0047,SELL,292.7,95,False,False,False,False
4611,2026-06-02 12:04:00,XOM,ACC0008,SELL,304.03,310,False,False,False,False
4466,2026-06-02 12:05:00,JPM,ACC0011,BUY,402.93,222,False,False,False,False
4612,2026-06-02 12:05:00,XOM,ACC0055,SELL,304.09,133,False,False,False,False
4613,2026-06-02 12:06:00,XOM,ACC0034,BUY,304.03,344,False,False,False,False
3849,2026-06-02 12:06:00,AAPL,ACC0002,BUY,306.18,650,False,False,False,False
4220,2026-06-02 12:07:00,AMZN,ACC0056,BUY,293.28,88,False,False,False,False
4343,2026-06-02 12:07:00,TSLA,ACC0010,SELL,82.85,704,False,False,False,False
4614,2026-06-02 12:07:00,XOM,ACC0052,BUY,304.19,127,False,False,False,False
4615,2026-06-02 12:07:00,XOM,ACC0043,BUY,303.58,136,False,False,False,False
3850,2026-06-02 12:08:00,AAPL,ACC0024,BUY,305.54,1135,False,False,False,False
3851,2026-06-02 12:08:00,AAPL,ACC0002,SELL,304.63,184,False,False,False,False
4344,2026-06-02 12:09:00,TSLA,ACC0002,SELL,82.9,272,False,False,False,False
4467,2026-06-02 12:09:00,JPM,ACC0043,SELL,402.12,341,False,False,False,False
4221,2026-06-02 12:10:00,AMZN,ACC0004,BUY,293.19,185,False,False,False,False
4616,2026-06-02 12:10:00,XOM,ACC0004,BUY,303.62,1081,False,False,False,False
4720,2026-06-02 12:11:00,NFLX,ACC0031,BUY,323.65,155,False,False,False,False
4222,2026-06-02 12:11:00,AMZN,ACC0047,BUY,293.1,37,False,False,False,False
3852,2026-06-02 12:12:00,AAPL,ACC0029,SELL,305.8,180,False,False,False,False
4617,2026-06-02 12:12:00,XOM,ACC0031,BUY,303.94,583,False,False,False,False
4223,2026-06-02 12:12:00,AMZN,ACC0017,SELL,293.43,120,False,False,False,False
4618,2026-06-02 12:13:00,XOM,ACC0049,SELL,303.45,170,False,False,False,False
4345,2026-06-02 12:13:00,TSLA,ACC0037,BUY,82.59,124,False,False,False,False
3853,2026-06-02 12:14:00,AAPL,ACC0016,BUY,305.81,119,False,False,False,False
4721,2026-06-02 12:14:00,NFLX,ACC0034,BUY,324.14,324,False,False,False,False
4346,2026-06-02 12:14:00,TSLA,ACC0059,SELL,82.56,113,False,False,False,False
3976,2026-06-02 12:15:00,MSFT,ACC0038,SELL,209.3,226,False,False,False,False
4468,2026-06-02 12:15:00,JPM,ACC0027,SELL,402.28,43,False,False,False,False
3975,2026-06-02 12:15:00,MSFT,ACC0039,SELL,209.15,258,False,False,False,False
4469,2026-06-02 12:15:00,JPM,ACC0039,BUY,401.62,324,False,False,False,False
3854,2026-06-02 12:16:00,AAPL,ACC0014,SELL,305.93,97,False,False,False,False
3855,2026-06-02 12:16:00,AAPL,ACC0000,SELL,306.16,217,False,False,False,False
4224,2026-06-02 12:17:00,AMZN,ACC0015,SELL,293.86,233,False,False,False,False
4619,2026-06-02 12:17:00,XOM,ACC0052,BUY,303.0,341,False,False,False,False
4470,2026-06-02 12:18:00,JPM,ACC0048,BUY,401.22,65,False,False,False,False
4095,2026-06-02 12:18:00,GOOG,ACC0022,SELL,361.0,681,False,False,False,False
4348,2026-06-02 12:19:00,TSLA,ACC0059,SELL,82.44,605,False,False,False,False
4347,2026-06-02 12:19:00,TSLA,ACC0028,BUY,82.61,395,False,False,False,False
4722,2026-06-02 12:20:00,NFLX,ACC0012,SELL,323.79,211,False,False,False,False
3856,2026-06-02 12:21:00,AAPL,ACC0010,BUY,305.81,130,False,False,False,False
4096,2026-06-02 12:21:00,GOOG,ACC0059,BUY,361.55,173,False,False,False,False
4723,2026-06-02 12:21:00,NFLX,ACC0051,SELL,324.29,217,False,False,False,False
4097,2026-06-02 12:23:00,GOOG,ACC0029,BUY,361.69,1041,False,False,False,False
4349,2026-06-02 12:23:00,TSLA,ACC0038,SELL,82.35,539,False,False,False,False
4724,2026-06-02 12:23:00,NFLX,ACC0033,SELL,324.53,656,False,False,False,False
4725,2026-06-02 12:23:00,NFLX,ACC0018,BUY,324.2,448,False,False,False,False
3977,2026-06-02 12:23:00,MSFT,ACC0030,SELL,209.07,430,False,False,False,False
3978,2026-06-02 12:24:00,MSFT,ACC0022,BUY,209.1,798,False,False,False,False
3857,2026-06-02 12:25:00,AAPL,ACC0002,SELL,305.56,44,False,False,False,False
3979,2026-06-02 12:25:00,MSFT,ACC0054,BUY,208.72,773,False,False,False,False
3980,2026-06-02 12:26:00,MSFT,ACC0020,BUY,209.28,1385,False,False,False,False
4350,2026-06-02 12:27:00,TSLA,ACC0009,SELL,82.41,223,False,False,False,False
4472,2026-06-02 12:28:00,JPM,ACC0041,BUY,401.46,354,False,False,False,False
4471,2026-06-02 12:28:00,JPM,ACC0027,SELL,401.12,161,False,False,False,False
4098,2026-06-02 12:29:00,GOOG,ACC0009,BUY,361.49,210,False,False,False,False
4726,2026-06-02 12:29:00,NFLX,ACC0034,SELL,324.81,81,False,False,False,False
4351,2026-06-02 12:30:00,TSLA,ACC0019,BUY,82.5,322,False,False,False,False
4099,2026-06-02 12:30:00,GOOG,ACC0037,BUY,362.15,301,False,False,False,False
4473,2026-06-02 12:30:00,JPM,ACC0015,SELL,401.07,101,False,False,False,False
4100,2026-06-02 12:31:00,GOOG,ACC0032,SELL,362.32,363,False,False,False,False
4620,2026-06-02 12:31:00,XOM,ACC0000,BUY,302.3,99,False,False,False,False
4225,2026-06-02 12:31:00,AMZN,ACC0050,SELL,293.76,585,False,False,False,False
3981,2026-06-02 12:31:00,MSFT,ACC0050,SELL,208.38,510,False,False,False,False
4728,2026-06-02 12:32:00,NFLX,ACC0000,SELL,324.38,485,False,False,False,False
4727,2026-06-02 12:32:00,NFLX,ACC0035,BUY,324.51,489,False,False,False,False
4226,2026-06-02 12:33:00,AMZN,ACC0003,BUY,293.71,367,False,False,False,False
4352,2026-06-02 12:33:00,TSLA,ACC0024,BUY,82.3,129,False,False,False,False
3858,2026-06-02 12:34:00,AAPL,ACC0029,SELL,305.45,219,False,False,False,False
4101,2026-06-02 12:34:00,GOOG,ACC0025,SELL,362.88,249,False,False,False,False
4729,2026-06-02 12:35:00,NFLX,ACC0057,BUY,324.11,1043,False,False,False,False
4103,2026-06-02 12:36:00,GOOG,ACC0039,SELL,363.89,102,False,False,False,False
4730,2026-06-02 12:36:00,NFLX,ACC0045,SELL,323.38,1088,False,False,False,False
4102,2026-06-02 12:36:00,GOOG,ACC0017,BUY,363.77,371,False,False,False,False
3859,2026-06-02 12:36:00,AAPL,ACC0022,SELL,305.09,405,False,False,False,False
3860,2026-06-02 12:37:00,AAPL,ACC0031,SELL,304.91,201,False,False,False,False
4731,2026-06-02 12:37:00,NFLX,ACC0019,BUY,324.38,336,False,False,False,False
4476,2026-06-02 12:38:00,JPM,ACC0015,SELL,402.07,104,False,False,False,False
4621,2026-06-02 12:38:00,XOM,ACC0031,BUY,302.2,395,False,False,False,False
4474,2026-06-02 12:38:00,JPM,ACC0015,BUY,400.71,47,False,False,False,False
4475,2026-06-02 12:38:00,JPM,ACC0031,SELL,401.19,372,False,False,False,False
4105,2026-06-02 12:38:00,GOOG,ACC0049,SELL,364.59,224,False,False,False,False
4104,2026-06-02 12:38:00,GOOG,ACC0052,SELL,364.73,86,False,False,False,False
4227,2026-06-02 12:39:00,AMZN,ACC0000,SELL,292.66,827,False,False,False,False
4733,2026-06-02 12:39:00,NFLX,ACC0044,SELL,325.33,206,False,False,False,False
3861,2026-06-02 12:39:00,AAPL,ACC0033,BUY,305.25,214,False,False,False,False
4732,2026-06-02 12:39:00,NFLX,ACC0008,BUY,325.46,42,False,False,False,False
3982,2026-06-02 12:40:00,MSFT,ACC0007,BUY,208.41,91,False,False,False,False
4622,2026-06-02 12:40:00,XOM,ACC0004,BUY,301.9,86,False,False,False,False
4106,2026-06-02 12:40:00,GOOG,ACC0056,SELL,364.19,75,False,False,False,False
4230,2026-06-02 12:40:00,AMZN,ACC0043,SELL,294.22,73,False,False,False,False
4228,2026-06-02 12:40:00,AMZN,ACC0042,BUY,293.17,514,False,False,False,False
4229,2026-06-02 12:40:00,AMZN,ACC0004,SELL,293.39,769,False,False,False,False
4623,2026-06-02 12:41:00,XOM,ACC0018,SELL,302.3,324,False,False,False,False
3983,2026-06-02 12:41:00,MSFT,ACC0000,BUY,208.65,304,False,False,False,False
4734,2026-06-02 12:42:00,NFLX,ACC0015,SELL,325.42,240,False,False,False,False
3862,2026-06-02 12:42:00,AAPL,ACC0016,BUY,305.52,178,False,False,False,False
3984,2026-06-02 12:43:00,MSFT,ACC0054,SELL,208.62,629,False,False,False,False
4735,2026-06-02 12:44:00,NFLX,ACC0053,SELL,325.61,433,False,False,False,False
4736,2026-06-02 12:44:00,NFLX,ACC0055,BUY,326.26,480,False,False,False,False
4353,2026-06-02 12:44:00,TSLA,ACC0029,SELL,82.21,178,False,False,False,False
4107,2026-06-02 12:45:00,GOOG,ACC0006,BUY,364.34,140,False,False,False,False
4354,2026-06-02 12:45:00,TSLA,ACC0021,SELL,81.99,174,False,False,False,False
4477,2026-06-02 12:46:00,JPM,ACC0026,BUY,402.08,143,False,False,False,False
4108,2026-06-02 12:46:00,GOOG,ACC0046,SELL,364.19,597,False,False,False,False
3985,2026-06-02 12:46:00,MSFT,ACC0010,BUY,209.05,652,False,False,False,False
4231,2026-06-02 12:47:00,AMZN,ACC0012,BUY,293.86,1254,False,False,False,False
3986,2026-06-02 12:47:00,MSFT,ACC0020,SELL,209.14,922,False,False,False,False
4478,2026-06-02 12:47:00,JPM,ACC0016,BUY,401.82,125,False,False,False,False
4624,2026-06-02 12:47:00,XOM,ACC0056,SELL,303.08,166,False,False,False,False
4625,2026-06-02 12:47:00,XOM,ACC0027,BUY,303.55,431,False,False,False,False
3864,2026-06-02 12:48:00,AAPL,ACC0030,SELL,306.15,233,False,False,False,False
3863,2026-06-02 12:48:00,AAPL,ACC0027,BUY,305.99,268,False,False,False,False
4232,2026-06-02 12:48:00,AMZN,ACC0037,BUY,294.56,496,False,False,False,False
4355,2026-06-02 12:48:00,TSLA,ACC0036,BUY,81.99,381,False,False,False,False
4109,2026-06-02 12:48:00,GOOG,ACC0040,BUY,363.54,182,False,False,False,False
4479,2026-06-02 12:49:00,JPM,ACC0059,BUY,401.94,823,False,False,False,False
4737,2026-06-02 12:49:00,NFLX,ACC0059,SELL,326.28,609,False,False,False,False
4626,2026-06-02 12:49:00,XOM,ACC0048,SELL,303.11,92,False,False,False,False
4110,2026-06-02 12:49:00,GOOG,ACC0024,BUY,364.69,291,False,False,False,False
3987,2026-06-02 12:51:00,MSFT,ACC0005,SELL,208.99,587,False,False,False,False
3988,2026-06-02 12:52:00,MSFT,ACC0034,BUY,208.6,164,False,False,False,False
3865,2026-06-02 12:52:00,AAPL,ACC0038,BUY,306.73,374,False,False,False,False
4233,2026-06-02 12:53:00,AMZN,ACC0037,SELL,295.22,73,False,False,False,False
4627,2026-06-02 12:54:00,XOM,ACC0014,SELL,304.05,199,False,False,False,False
4234,2026-06-02 12:55:00,AMZN,ACC0013,SELL,295.52,230,False,False,False,False
3866,2026-06-02 12:55:00,AAPL,ACC0057,BUY,307.04,546,False,False,False,False
3989,2026-06-02 12:55:00,MSFT,ACC0057,SELL,208.41,148,False,False,False,False
4356,2026-06-02 12:56:00,TSLA,ACC0025,SELL,81.85,171,False,False,False,False
4111,2026-06-02 12:56:00,GOOG,ACC0045,SELL,365.07,154,False,False,False,False
4357,2026-06-02 12:56:00,TSLA,ACC0052,BUY,81.81,425,False,False,False,False
4112,2026-06-02 12:58:00,GOOG,ACC0056,BUY,365.06,295,False,False,False,False
4480,2026-06-02 12:58:00,JPM,ACC0047,BUY,401.76,774,False,False,False,False
4628,2026-06-02 12:58:00,XOM,ACC0013,BUY,304.72,289,False,False,False,False
4738,2026-06-02 12:59:00,NFLX,ACC0005,BUY,326.0,237,False,False,False,False
4235,2026-06-02 12:59:00,AMZN,ACC0016,BUY,295.43,765,False,False,False,False
4481,2026-06-02 12:59:00,JPM,ACC0010,SELL,400.82,127,False,False,False,False
4358,2026-06-02 12:59:00,TSLA,ACC0054,SELL,81.76,817,False,False,False,False
4113,2026-06-02 12:59:00,GOOG,ACC0025,SELL,365.89,152,False,False,False,False
4482,2026-06-02 13:00:00,JPM,ACC0008,BUY,400.84,162,False,False,False,False
4236,2026-06-02 13:00:00,AMZN,ACC0028,BUY,295.5,151,False,False,False,False
3867,2026-06-02 13:00:00,AAPL,ACC0014,SELL,307.47,405,False,False,False,False
4739,2026-06-02 13:01:00,NFLX,ACC0052,SELL,326.41,229,False,False,False,False
4483,2026-06-02 13:01:00,JPM,ACC0027,SELL,400.14,297,False,False,False,False
4484,2026-06-02 13:01:00,JPM,ACC0014,BUY,398.59,61,False,False,False,False
4485,2026-06-02 13:02:00,JPM,ACC0054,BUY,399.72,175,False,False,False,False
4359,2026-06-02 13:02:00,TSLA,ACC0012,BUY,81.78,396,False,False,False,False
4740,2026-06-02 13:02:00,NFLX,ACC0009,BUY,325.88,115,False,False,False,False
4741,2026-06-02 13:03:00,NFLX,ACC0012,BUY,325.42,663,False,False,False,False
4742,2026-06-02 13:04:00,NFLX,ACC0057,BUY,325.66,242,False,False,False,False
4116,2026-06-02 13:04:00,GOOG,ACC0037,BUY,367.13,439,False,False,False,False
4117,2026-06-02 13:04:00,GOOG,ACC0000,BUY,367.33,415,False,False,False,False
3990,2026-06-02 13:04:00,MSFT,ACC0012,BUY,208.95,44,False,False,False,False
4115,2026-06-02 13:04:00,GOOG,ACC0053,BUY,366.39,325,False,False,False,False
4114,2026-06-02 13:04:00,GOOG,ACC0004,SELL,365.98,537,False,False,False,False
3868,2026-06-02 13:05:00,AAPL,ACC0059,SELL,307.39,206,False,False,False,False
4486,2026-06-02 13:07:00,JPM,ACC0005,SELL,399.21,406,False,False,False,False
3991,2026-06-02 13:07:00,MSFT,ACC0059,BUY,209.13,172,False,False,False,False
3869,2026-06-02 13:08:00,AAPL,ACC0009,BUY,306.48,735,False,False,False,False
3870,2026-06-02 13:09:00,AAPL,ACC0029,SELL,305.82,402,False,False,False,False
3871,2026-06-02 13:09:00,AAPL,ACC0043,BUY,305.3,285,False,False,False,False
4360,2026-06-02 13:09:00,TSLA,ACC0018,SELL,81.7,444,False,False,False,False
4237,2026-06-02 13:10:00,AMZN,ACC0022,SELL,295.7,442,False,False,False,False
4487,2026-06-02 13:10:00,JPM,ACC0011,SELL,399.2,125,False,False,False,False
4743,2026-06-02 13:10:00,NFLX,ACC0050,SELL,326.75,734,False,False,False,False
4118,2026-06-02 13:10:00,GOOG,ACC0014,SELL,367.53,412,False,False,False,False
3873,2026-06-02 13:11:00,AAPL,ACC0013,SELL,304.93,249,False,False,False,False
4238,2026-06-02 13:11:00,AMZN,ACC0000,BUY,296.13,239,False,False,False,False
