trade_id,timestamp,ticker,account_id,side,price,volume
6300,2026-06-04 15:24:00,TSLA,ACC0033,BUY,82.41,131
5850,2026-06-04 15:24:00,AAPL,ACC0022,SELL,305.11,251
6451,2026-06-04 15:24:00,JPM,ACC0058,SELL,422.88,601
6301,2026-06-04 15:25:00,TSLA,ACC0040,BUY,82.26,173
6593,2026-06-04 15:26:00,XOM,ACC0042,SELL,299.28,124
6592,2026-06-04 15:26:00,XOM,ACC0019,BUY,298.99,423
6074,2026-06-04 15:26:00,GOOG,ACC0052,BUY,357.82,128
6187,2026-06-04 15:26:00,AMZN,ACC0038,SELL,309.12,289
6452,2026-06-04 15:26:00,JPM,ACC0026,SELL,422.51,99
5851,2026-06-04 15:26:00,AAPL,ACC0023,BUY,305.24,587
6188,2026-06-04 15:27:00,AMZN,ACC0029,SELL,309.51,774
6453,2026-06-04 15:28:00,JPM,ACC0028,BUY,422.9,108
6075,2026-06-04 15:28:00,GOOG,ACC0032,BUY,358.64,337
6189,2026-06-04 15:28:00,AMZN,ACC0023,BUY,309.73,865
6709,2026-06-04 15:28:00,NFLX,ACC0019,SELL,317.67,353
6594,2026-06-04 15:28:00,XOM,ACC0021,BUY,299.59,370
6595,2026-06-04 15:30:00,XOM,ACC0014,BUY,299.44,289
6454,2026-06-04 15:30:00,JPM,ACC0043,BUY,423.1,147
6076,2026-06-04 15:30:00,GOOG,ACC0056,BUY,360.2,254
5968,2026-06-04 15:30:00,MSFT,ACC0024,BUY,215.0,297
5852,2026-06-04 15:30:00,AAPL,ACC0030,SELL,304.49,196
6596,2026-06-04 15:31:00,XOM,ACC0011,BUY,300.61,117
6710,2026-06-04 15:32:00,NFLX,ACC0024,BUY,318.25,136
6077,2026-06-04 15:32:00,GOOG,ACC0014,BUY,360.87,128
5969,2026-06-04 15:33:00,MSFT,ACC0029,BUY,214.72,135
6302,2026-06-04 15:33:00,TSLA,ACC0051,SELL,82.17,425
6078,2026-06-04 15:34:00,GOOG,ACC0057,SELL,361.17,426
6597,2026-06-04 15:35:00,XOM,ACC0040,SELL,300.05,333
5970,2026-06-04 15:35:00,MSFT,ACC0013,SELL,214.84,389
6303,2026-06-04 15:36:00,TSLA,ACC0022,SELL,82.14,1006
6455,2026-06-04 15:36:00,JPM,ACC0030,BUY,423.14,818
5854,2026-06-04 15:36:00,AAPL,ACC0027,SELL,304.79,155
5853,2026-06-04 15:36:00,AAPL,ACC0035,BUY,304.84,79
6456,2026-06-04 15:36:00,JPM,ACC0009,BUY,423.78,157
6190,2026-06-04 15:36:00,AMZN,ACC0025,BUY,308.9,394
6598,2026-06-04 15:36:00,XOM,ACC0022,SELL,300.49,251
6191,2026-06-04 15:37:00,AMZN,ACC0012,SELL,308.29,113
5855,2026-06-04 15:38:00,AAPL,ACC0048,BUY,304.83,420
6192,2026-06-04 15:38:00,AMZN,ACC0010,BUY,308.8,313
5971,2026-06-04 15:39:00,MSFT,ACC0006,SELL,215.06,318
6304,2026-06-04 15:39:00,TSLA,ACC0002,BUY,82.07,95
6193,2026-06-04 15:39:00,AMZN,ACC0015,SELL,308.72,309
6079,2026-06-04 15:39:00,GOOG,ACC0006,SELL,361.5,182
5856,2026-06-04 15:40:00,AAPL,ACC0022,BUY,304.56,353
5857,2026-06-04 15:40:00,AAPL,ACC0002,BUY,304.86,521
6457,2026-06-04 15:40:00,JPM,ACC0047,SELL,423.26,204
6080,2026-06-04 15:41:00,GOOG,ACC0044,SELL,361.46,222
5858,2026-06-04 15:41:00,AAPL,ACC0027,BUY,304.74,142
6712,2026-06-04 15:42:00,NFLX,ACC0017,SELL,317.72,452
6711,2026-06-04 15:42:00,NFLX,ACC0013,SELL,318.02,128
6081,2026-06-04 15:42:00,GOOG,ACC0017,SELL,361.71,132
6305,2026-06-04 15:43:00,TSLA,ACC0036,SELL,82.1,52
6082,2026-06-04 15:43:00,GOOG,ACC0059,SELL,362.21,158
6083,2026-06-04 15:44:00,GOOG,ACC0002,BUY,362.2,322
6306,2026-06-04 15:44:00,TSLA,ACC0035,BUY,81.97,253
6458,2026-06-04 15:44:00,JPM,ACC0039,BUY,423.37,192
5972,2026-06-04 15:44:00,MSFT,ACC0044,BUY,214.88,984
6307,2026-06-04 15:46:00,TSLA,ACC0008,BUY,81.95,379
6308,2026-06-04 15:46:00,TSLA,ACC0017,BUY,81.83,307
6599,2026-06-04 15:47:00,XOM,ACC0044,SELL,300.3,47
6194,2026-06-04 15:47:00,AMZN,ACC0048,SELL,308.53,659
6309,2026-06-04 15:48:00,TSLA,ACC0019,BUY,81.68,216
6084,2026-06-04 15:49:00,GOOG,ACC0025,BUY,362.78,103
6195,2026-06-04 15:49:00,AMZN,ACC0029,SELL,308.7,263
6310,2026-06-04 15:49:00,TSLA,ACC0045,SELL,81.72,137
5973,2026-06-04 15:50:00,MSFT,ACC0022,SELL,214.65,321
6196,2026-06-04 15:50:00,AMZN,ACC0005,BUY,308.82,908
6713,2026-06-04 15:50:00,NFLX,ACC0014,SELL,317.74,276
6311,2026-06-04 15:51:00,TSLA,ACC0017,SELL,81.79,137
6459,2026-06-04 15:51:00,JPM,ACC0039,SELL,423.81,951
6085,2026-06-04 15:51:00,GOOG,ACC0042,BUY,361.74,229
6460,2026-06-04 15:52:00,JPM,ACC0040,BUY,425.02,253
6312,2026-06-04 15:53:00,TSLA,ACC0041,BUY,81.61,288
6461,2026-06-04 15:53:00,JPM,ACC0050,BUY,424.87,60
5974,2026-06-04 15:53:00,MSFT,ACC0014,SELL,214.58,126
6600,2026-06-04 15:53:00,XOM,ACC0040,BUY,300.08,176
6197,2026-06-04 15:54:00,AMZN,ACC0019,SELL,308.86,151
5859,2026-06-04 15:56:00,AAPL,ACC0040,SELL,304.79,148
5975,2026-06-04 15:56:00,MSFT,ACC0059,SELL,215.37,263
5860,2026-06-04 15:57:00,AAPL,ACC0031,BUY,305.11,293
5976,2026-06-04 15:57:00,MSFT,ACC0039,SELL,215.52,146
5977,2026-06-04 15:57:00,MSFT,ACC0037,SELL,215.51,236
6198,2026-06-04 15:58:00,AMZN,ACC0055,BUY,309.46,122
5978,2026-06-04 15:58:00,MSFT,ACC0032,SELL,215.38,168
7548,2026-06-05 09:30:00,NFLX,ACC0017,BUY,318.02,921
7288,2026-06-05 09:31:00,JPM,ACC0008,SELL,425.36,383
7177,2026-06-05 09:31:00,TSLA,ACC0050,BUY,81.53,312
6808,2026-06-05 09:31:00,MSFT,ACC0057,BUY,215.61,614
7289,2026-06-05 09:32:00,JPM,ACC0050,BUY,425.43,189
7178,2026-06-05 09:32:00,TSLA,ACC0031,SELL,81.79,82
7422,2026-06-05 09:32:00,XOM,ACC0057,BUY,301.12,137
7421,2026-06-05 09:32:00,XOM,ACC0031,SELL,300.53,35
6714,2026-06-05 09:32:00,AAPL,ACC0021,SELL,305.04,753
7423,2026-06-05 09:34:00,XOM,ACC0019,SELL,301.22,215
7290,2026-06-05 09:34:00,JPM,ACC0001,BUY,425.11,185
6715,2026-06-05 09:35:00,AAPL,ACC0042,SELL,304.73,287
6919,2026-06-05 09:35:00,GOOG,ACC0044,SELL,361.99,298
7025,2026-06-05 09:36:00,AMZN,ACC0020,BUY,309.12,241
7424,2026-06-05 09:37:00,XOM,ACC0040,SELL,301.37,306
6920,2026-06-05 09:37:00,GOOG,ACC0051,SELL,362.15,151
6809,2026-06-05 09:37:00,MSFT,ACC0008,BUY,215.27,832
7291,2026-06-05 09:38:00,JPM,ACC0028,SELL,425.64,310
7026,2026-06-05 09:39:00,AMZN,ACC0038,SELL,309.63,215
6810,2026-06-05 09:39:00,MSFT,ACC0021,SELL,215.09,336
7425,2026-06-05 09:39:00,XOM,ACC0029,SELL,301.36,465
7179,2026-06-05 09:39:00,TSLA,ACC0042,BUY,81.82,550
7027,2026-06-05 09:40:00,AMZN,ACC0036,BUY,309.74,258
7292,2026-06-05 09:40:00,JPM,ACC0014,SELL,425.61,115
6812,2026-06-05 09:41:00,MSFT,ACC0044,BUY,216.43,62
6811,2026-06-05 09:41:00,MSFT,ACC0014,BUY,215.24,193
7028,2026-06-05 09:41:00,AMZN,ACC0055,SELL,309.76,486
6921,2026-06-05 09:41:00,GOOG,ACC0040,BUY,362.38,886
7180,2026-06-05 09:43:00,TSLA,ACC0029,SELL,82.0,126
6922,2026-06-05 09:43:00,GOOG,ACC0031,SELL,361.92,175
7181,2026-06-05 09:44:00,TSLA,ACC0010,BUY,82.02,594
7029,2026-06-05 09:44:00,AMZN,ACC0048,BUY,309.42,399
7030,2026-06-05 09:46:00,AMZN,ACC0057,BUY,309.22,175
7293,2026-06-05 09:46:00,JPM,ACC0050,BUY,425.17,116
7549,2026-06-05 09:46:00,NFLX,ACC0050,BUY,317.64,674
7032,2026-06-05 09:47:00,AMZN,ACC0053,SELL,309.14,256
7550,2026-06-05 09:47:00,NFLX,ACC0001,SELL,317.69,531
7031,2026-06-05 09:47:00,AMZN,ACC0047,SELL,308.94,124
7426,2026-06-05 09:48:00,XOM,ACC0021,BUY,300.95,227
7182,2026-06-05 09:48:00,TSLA,ACC0044,SELL,82.27,217
7033,2026-06-05 09:49:00,AMZN,ACC0006,SELL,309.01,258
6923,2026-06-05 09:49:00,GOOG,ACC0056,SELL,361.19,288
6716,2026-06-05 09:50:00,AAPL,ACC0032,SELL,305.45,356
6924,2026-06-05 09:51:00,GOOG,ACC0019,SELL,361.36,256
7034,2026-06-05 09:52:00,AMZN,ACC0031,SELL,308.81,330
7035,2026-06-05 09:52:00,AMZN,ACC0052,SELL,309.14,156
6717,2026-06-05 09:53:00,AAPL,ACC0029,BUY,305.19,1109
6813,2026-06-05 09:53:00,MSFT,ACC0023,SELL,216.75,238
7294,2026-06-05 09:54:00,JPM,ACC0055,SELL,425.4,1247
7183,2026-06-05 09:55:00,TSLA,ACC0004,BUY,82.28,140
7184,2026-06-05 09:55:00,TSLA,ACC0006,BUY,82.29,137
7295,2026-06-05 09:56:00,JPM,ACC0033,SELL,425.77,120
7551,2026-06-05 09:56:00,NFLX,ACC0058,BUY,317.7,977
7185,2026-06-05 09:56:00,TSLA,ACC0020,BUY,82.29,104
6925,2026-06-05 09:56:00,GOOG,ACC0039,BUY,360.72,227
6926,2026-06-05 09:57:00,GOOG,ACC0029,BUY,360.53,182
7552,2026-06-05 09:57:00,NFLX,ACC0046,BUY,317.8,165
6718,2026-06-05 09:57:00,AAPL,ACC0044,SELL,305.34,106
7296,2026-06-05 09:58:00,JPM,ACC0030,BUY,426.17,235
6927,2026-06-05 09:59:00,GOOG,ACC0051,SELL,360.3,308
6814,2026-06-05 09:59:00,MSFT,ACC0010,BUY,216.77,352
7427,2026-06-05 09:59:00,XOM,ACC0039,BUY,300.7,80
7186,2026-06-05 09:59:00,TSLA,ACC0002,SELL,82.36,286
7553,2026-06-05 09:59:00,NFLX,ACC0033,BUY,317.52,144
6719,2026-06-05 09:59:00,AAPL,ACC0044,BUY,305.19,200
6720,2026-06-05 10:00:00,AAPL,ACC0054,SELL,305.16,845
7036,2026-06-05 10:00:00,AMZN,ACC0043,BUY,308.57,166
7554,2026-06-05 10:01:00,NFLX,ACC0006,BUY,318.23,329
6928,2026-06-05 10:01:00,GOOG,ACC0058,BUY,359.85,411
6929,2026-06-05 10:02:00,GOOG,ACC0023,BUY,359.67,107
7555,2026-06-05 10:02:00,NFLX,ACC0017,BUY,318.23,192
6815,2026-06-05 10:03:00,MSFT,ACC0010,BUY,216.84,82
7187,2026-06-05 10:03:00,TSLA,ACC0047,SELL,82.29,1018
7556,2026-06-05 10:03:00,NFLX,ACC0034,BUY,318.47,150
7558,2026-06-05 10:04:00,NFLX,ACC0031,BUY,317.71,337
7297,2026-06-05 10:04:00,JPM,ACC0040,SELL,426.37,192
6930,2026-06-05 10:04:00,GOOG,ACC0039,SELL,359.81,130
7557,2026-06-05 10:04:00,NFLX,ACC0042,SELL,317.62,937
7037,2026-06-05 10:05:00,AMZN,ACC0051,BUY,308.28,41
7559,2026-06-05 10:05:00,NFLX,ACC0032,SELL,317.35,135
7298,2026-06-05 10:05:00,JPM,ACC0040,BUY,427.06,192
7188,2026-06-05 10:06:00,TSLA,ACC0050,SELL,82.29,168
7299,2026-06-05 10:06:00,JPM,ACC0056,SELL,426.96,572
6931,2026-06-05 10:06:00,GOOG,ACC0004,SELL,359.2,248
7192,2026-06-05 10:07:00,TSLA,ACC0039,SELL,82.21,584
7191,2026-06-05 10:07:00,TSLA,ACC0055,BUY,82.05,537
7190,2026-06-05 10:07:00,TSLA,ACC0020,BUY,82.12,124
7189,2026-06-05 10:07:00,TSLA,ACC0027,SELL,82.13,1925
7038,2026-06-05 10:08:00,AMZN,ACC0024,SELL,308.65,174
7301,2026-06-05 10:08:00,JPM,ACC0021,BUY,425.22,320
7300,2026-06-05 10:08:00,JPM,ACC0029,BUY,426.16,334
7039,2026-06-05 10:09:00,AMZN,ACC0001,BUY,309.21,401
7429,2026-06-05 10:09:00,XOM,ACC0027,SELL,300.06,507
7560,2026-06-05 10:09:00,NFLX,ACC0037,BUY,317.56,119
7428,2026-06-05 10:09:00,XOM,ACC0056,BUY,300.53,270
7561,2026-06-05 10:10:00,NFLX,ACC0007,SELL,317.52,184
7040,2026-06-05 10:10:00,AMZN,ACC0035,BUY,308.38,1963
7430,2026-06-05 10:10:00,XOM,ACC0005,SELL,301.04,376
6816,2026-06-05 10:11:00,MSFT,ACC0012,SELL,216.44,86
7562,2026-06-05 10:12:00,NFLX,ACC0052,SELL,317.17,185
7563,2026-06-05 10:12:00,NFLX,ACC0025,BUY,317.4,680
7041,2026-06-05 10:13:00,AMZN,ACC0025,BUY,308.92,159
7194,2026-06-05 10:13:00,TSLA,ACC0019,SELL,82.33,134
7193,2026-06-05 10:13:00,TSLA,ACC0026,BUY,82.24,764
7565,2026-06-05 10:14:00,NFLX,ACC0001,SELL,317.16,192
6817,2026-06-05 10:14:00,MSFT,ACC0018,SELL,216.01,479
7564,2026-06-05 10:14:00,NFLX,ACC0028,SELL,317.53,162
7195,2026-06-05 10:15:00,TSLA,ACC0042,BUY,82.42,70
7566,2026-06-05 10:15:00,NFLX,ACC0047,SELL,317.15,1732
6932,2026-06-05 10:15:00,GOOG,ACC0040,SELL,357.45,305
7042,2026-06-05 10:15:00,AMZN,ACC0004,SELL,308.77,464
7431,2026-06-05 10:16:00,XOM,ACC0051,SELL,301.81,59
7302,2026-06-05 10:16:00,JPM,ACC0001,BUY,425.15,278
6818,2026-06-05 10:16:00,MSFT,ACC0053,BUY,216.49,514
6933,2026-06-05 10:16:00,GOOG,ACC0052,SELL,357.04,133
7567,2026-06-05 10:17:00,NFLX,ACC0010,BUY,317.69,241
6819,2026-06-05 10:19:00,MSFT,ACC0030,SELL,215.79,432
7432,2026-06-05 10:19:00,XOM,ACC0012,SELL,302.2,206
7569,2026-06-05 10:20:00,NFLX,ACC0040,SELL,318.89,87
7568,2026-06-05 10:20:00,NFLX,ACC0019,SELL,318.06,77
6934,2026-06-05 10:20:00,GOOG,ACC0016,SELL,357.54,524
6935,2026-06-05 10:20:00,GOOG,ACC0024,SELL,357.26,271
7570,2026-06-05 10:20:00,NFLX,ACC0005,BUY,317.89,93
7196,2026-06-05 10:20:00,TSLA,ACC0010,BUY,82.41,771
7433,2026-06-05 10:20:00,XOM,ACC0014,SELL,301.94,831
7571,2026-06-05 10:21:00,NFLX,ACC0043,SELL,318.08,69
7043,2026-06-05 10:21:00,AMZN,ACC0023,SELL,308.5,77
7197,2026-06-05 10:22:00,TSLA,ACC0058,SELL,82.51,178
7434,2026-06-05 10:22:00,XOM,ACC0030,SELL,301.75,153
7044,2026-06-05 10:23:00,AMZN,ACC0006,SELL,308.37,242
7045,2026-06-05 10:24:00,AMZN,ACC0019,SELL,307.79,241
6936,2026-06-05 10:26:00,GOOG,ACC0046,BUY,358.29,433
7046,2026-06-05 10:26:00,AMZN,ACC0011,BUY,307.62,298
7303,2026-06-05 10:27:00,JPM,ACC0047,SELL,424.95,550
7572,2026-06-05 10:28:00,NFLX,ACC0007,SELL,318.55,175
7198,2026-06-05 10:28:00,TSLA,ACC0023,SELL,82.44,190
7047,2026-06-05 10:28:00,AMZN,ACC0030,BUY,307.5,155
6820,2026-06-05 10:29:00,MSFT,ACC0012,BUY,215.79,1116
7435,2026-06-05 10:29:00,XOM,ACC0032,BUY,301.39,302
7048,2026-06-05 10:29:00,AMZN,ACC0024,BUY,307.47,262
6937,2026-06-05 10:31:00,GOOG,ACC0013,BUY,357.26,211
7573,2026-06-05 10:31:00,NFLX,ACC0015,SELL,319.07,483
7436,2026-06-05 10:31:00,XOM,ACC0022,BUY,300.22,417
6721,2026-06-05 10:31:00,AAPL,ACC0019,SELL,303.57,128
6722,2026-06-05 10:33:00,AAPL,ACC0044,SELL,304.13,494
6821,2026-06-05 10:34:00,MSFT,ACC0031,BUY,215.33,792
7199,2026-06-05 10:34:00,TSLA,ACC0001,SELL,82.43,199
7200,2026-06-05 10:35:00,TSLA,ACC0039,BUY,82.42,277
7437,2026-06-05 10:35:00,XOM,ACC0012,SELL,300.02,230
7574,2026-06-05 10:35:00,NFLX,ACC0051,SELL,318.92,267
6822,2026-06-05 10:35:00,MSFT,ACC0056,BUY,215.81,971
7049,2026-06-05 10:35:00,AMZN,ACC0006,BUY,308.36,278
7050,2026-06-05 10:36:00,AMZN,ACC0047,SELL,309.33,299
7201,2026-06-05 10:36:00,TSLA,ACC0029,BUY,82.35,286
6823,2026-06-05 10:37:00,MSFT,ACC0037,BUY,215.36,480
7575,2026-06-05 10:37:00,NFLX,ACC0018,BUY,319.05,132
6938,2026-06-05 10:37:00,GOOG,ACC0036,BUY,356.1,167
7576,2026-06-05 10:38:00,NFLX,ACC0003,SELL,318.81,237
6824,2026-06-05 10:39:00,MSFT,ACC0038,BUY,215.0,390
7304,2026-06-05 10:39:00,JPM,ACC0037,SELL,424.8,143
6939,2026-06-05 10:39:00,GOOG,ACC0014,SELL,356.0,202
7577,2026-06-05 10:40:00,NFLX,ACC0000,BUY,319.12,805
7305,2026-06-05 10:41:00,JPM,ACC0033,SELL,424.78,129
6723,2026-06-05 10:41:00,AAPL,ACC0058,SELL,304.68,724
7052,2026-06-05 10:41:00,AMZN,ACC0007,SELL,310.22,118
7051,2026-06-05 10:41:00,AMZN,ACC0034,BUY,309.53,121
6825,2026-06-05 10:41:00,MSFT,ACC0018,BUY,214.95,80
6940,2026-06-05 10:41:00,GOOG,ACC0015,SELL,355.72,118
7054,2026-06-05 10:42:00,AMZN,ACC0045,BUY,310.11,79
7053,2026-06-05 10:42:00,AMZN,ACC0050,SELL,310.3,120
6826,2026-06-05 10:42:00,MSFT,ACC0028,SELL,215.31,45
7307,2026-06-05 10:42:00,JPM,ACC0040,BUY,424.8,570
7306,2026-06-05 10:42:00,JPM,ACC0056,SELL,424.34,389
7055,2026-06-05 10:43:00,AMZN,ACC0026,BUY,310.67,225
7438,2026-06-05 10:43:00,XOM,ACC0033,SELL,299.74,486
7056,2026-06-05 10:44:00,AMZN,ACC0015,BUY,310.67,976
7578,2026-06-05 10:44:00,NFLX,ACC0052,SELL,319.05,189
7579,2026-06-05 10:45:00,NFLX,ACC0026,BUY,318.54,212
6724,2026-06-05 10:45:00,AAPL,ACC0029,SELL,303.67,119
7439,2026-06-05 10:46:00,XOM,ACC0011,BUY,299.75,545
7580,2026-06-05 10:46:00,NFLX,ACC0042,SELL,318.04,186
7202,2026-06-05 10:46:00,TSLA,ACC0016,SELL,82.48,525
7203,2026-06-05 10:46:00,TSLA,ACC0028,SELL,82.66,114
6827,2026-06-05 10:47:00,MSFT,ACC0054,SELL,215.08,251
7204,2026-06-05 10:47:00,TSLA,ACC0027,BUY,82.75,85
7440,2026-06-05 10:48:00,XOM,ACC0047,SELL,299.38,80
7441,2026-06-05 10:48:00,XOM,ACC0033,SELL,298.58,171
7308,2026-06-05 10:49:00,JPM,ACC0015,BUY,426.08,945
7309,2026-06-05 10:49:00,JPM,ACC0008,SELL,426.79,486
7057,2026-06-05 10:49:00,AMZN,ACC0057,BUY,311.07,223
6725,2026-06-05 10:50:00,AAPL,ACC0026,BUY,303.65,150
6941,2026-06-05 10:50:00,GOOG,ACC0056,BUY,355.45,79
7442,2026-06-05 10:50:00,XOM,ACC0006,BUY,298.53,259
7205,2026-06-05 10:51:00,TSLA,ACC0057,BUY,82.85,140
7443,2026-06-05 10:51:00,XOM,ACC0007,SELL,298.43,250
7581,2026-06-05 10:53:00,NFLX,ACC0023,BUY,318.01,914
7310,2026-06-05 10:55:00,JPM,ACC0005,SELL,427.75,435
7582,2026-06-05 10:56:00,NFLX,ACC0019,BUY,317.7,511
7206,2026-06-05 10:56:00,TSLA,ACC0043,BUY,82.75,613
7207,2026-06-05 10:57:00,TSLA,ACC0035,SELL,82.57,426
6727,2026-06-05 10:58:00,AAPL,ACC0053,BUY,303.8,461
6726,2026-06-05 10:58:00,AAPL,ACC0030,SELL,303.83,91
6942,2026-06-05 10:58:00,GOOG,ACC0010,SELL,355.95,790
7208,2026-06-05 10:59:00,TSLA,ACC0003,BUY,82.73,89
6829,2026-06-05 10:59:00,MSFT,ACC0016,SELL,214.79,600
6828,2026-06-05 10:59:00,MSFT,ACC0035,BUY,215.09,247
7311,2026-06-05 10:59:00,JPM,ACC0010,BUY,428.72,328
6728,2026-06-05 11:00:00,AAPL,ACC0005,BUY,303.15,135
6943,2026-06-05 11:00:00,GOOG,ACC0037,SELL,355.76,710
6830,2026-06-05 11:02:00,MSFT,ACC0034,BUY,215.06,494
6944,2026-06-05 11:03:00,GOOG,ACC0003,BUY,356.31,501
7583,2026-06-05 11:03:00,NFLX,ACC0033,SELL,317.91,87
7058,2026-06-05 11:03:00,AMZN,ACC0005,SELL,312.18,207
7059,2026-06-05 11:04:00,AMZN,ACC0017,BUY,311.96,190
7444,2026-06-05 11:05:00,XOM,ACC0003,BUY,298.5,191
7312,2026-06-05 11:05:00,JPM,ACC0048,BUY,429.07,399
6729,2026-06-05 11:06:00,AAPL,ACC0047,BUY,303.44,1759
7313,2026-06-05 11:06:00,JPM,ACC0028,BUY,429.99,170
6945,2026-06-05 11:07:00,GOOG,ACC0019,BUY,357.06,231
7584,2026-06-05 11:07:00,NFLX,ACC0022,SELL,317.77,273
6730,2026-06-05 11:07:00,AAPL,ACC0045,SELL,303.29,138
7314,2026-06-05 11:08:00,JPM,ACC0016,BUY,429.9,85
7445,2026-06-05 11:08:00,XOM,ACC0009,SELL,298.94,91
7585,2026-06-05 11:08:00,NFLX,ACC0032,SELL,317.03,543
6831,2026-06-05 11:09:00,MSFT,ACC0054,BUY,214.92,216
6946,2026-06-05 11:09:00,GOOG,ACC0039,BUY,357.61,139
7060,2026-06-05 11:09:00,AMZN,ACC0013,SELL,312.83,237
7315,2026-06-05 11:09:00,JPM,ACC0018,SELL,429.36,169
7316,2026-06-05 11:10:00,JPM,ACC0046,BUY,429.18,671
6731,2026-06-05 11:10:00,AAPL,ACC0025,BUY,303.09,1277
7586,2026-06-05 11:10:00,NFLX,ACC0026,SELL,316.4,112
7061,2026-06-05 11:10:00,AMZN,ACC0028,BUY,312.45,284
6833,2026-06-05 11:11:00,MSFT,ACC0001,SELL,215.29,237
6834,2026-06-05 11:11:00,MSFT,ACC0022,SELL,215.49,47
7062,2026-06-05 11:11:00,AMZN,ACC0050,SELL,311.88,688
6832,2026-06-05 11:11:00,MSFT,ACC0032,SELL,215.32,164
7587,2026-06-05 11:11:00,NFLX,ACC0023,SELL,316.04,337
7063,2026-06-05 11:12:00,AMZN,ACC0006,BUY,311.33,47
7446,2026-06-05 11:12:00,XOM,ACC0024,BUY,299.75,590
6732,2026-06-05 11:13:00,AAPL,ACC0024,SELL,303.56,783
7447,2026-06-05 11:13:00,XOM,ACC0004,SELL,299.69,118
7448,2026-06-05 11:14:00,XOM,ACC0032,BUY,299.95,334
7588,2026-06-05 11:14:00,NFLX,ACC0001,BUY,316.27,304
6947,2026-06-05 11:14:00,GOOG,ACC0006,SELL,357.96,108
7449,2026-06-05 11:15:00,XOM,ACC0019,BUY,299.88,285
6948,2026-06-05 11:16:00,GOOG,ACC0057,BUY,358.48,186
7589,2026-06-05 11:16:00,NFLX,ACC0008,BUY,316.43,291
6950,2026-06-05 11:17:00,GOOG,ACC0021,SELL,358.67,176
6949,2026-06-05 11:17:00,GOOG,ACC0051,SELL,358.76,415
7209,2026-06-05 11:18:00,TSLA,ACC0000,BUY,82.69,155
7210,2026-06-05 11:18:00,TSLA,ACC0025,BUY,82.76,368
7064,2026-06-05 11:18:00,AMZN,ACC0050,BUY,311.79,204
6951,2026-06-05 11:19:00,GOOG,ACC0040,SELL,358.29,316
7590,2026-06-05 11:19:00,NFLX,ACC0047,SELL,317.32,171
6835,2026-06-05 11:19:00,MSFT,ACC0059,BUY,215.78,431
7450,2026-06-05 11:19:00,XOM,ACC0041,SELL,300.89,175
7317,2026-06-05 11:20:00,JPM,ACC0024,BUY,428.95,265
7211,2026-06-05 11:20:00,TSLA,ACC0042,BUY,82.72,136
7212,2026-06-05 11:20:00,TSLA,ACC0055,SELL,82.94,176
7591,2026-06-05 11:21:00,NFLX,ACC0012,SELL,317.0,467
7318,2026-06-05 11:21:00,JPM,ACC0014,SELL,428.61,541
6733,2026-06-05 11:22:00,AAPL,ACC0011,BUY,302.32,473
6734,2026-06-05 11:22:00,AAPL,ACC0052,SELL,302.57,447
7319,2026-06-05 11:23:00,JPM,ACC0026,SELL,429.17,83
7592,2026-06-05 11:23:00,NFLX,ACC0044,BUY,316.68,173
6836,2026-06-05 11:23:00,MSFT,ACC0016,SELL,216.01,93
7451,2026-06-05 11:23:00,XOM,ACC0047,SELL,300.7,202
7452,2026-06-05 11:24:00,XOM,ACC0053,BUY,299.58,618
7453,2026-06-05 11:24:00,XOM,ACC0048,BUY,299.78,473
7214,2026-06-05 11:25:00,TSLA,ACC0028,SELL,83.08,394
7213,2026-06-05 11:25:00,TSLA,ACC0038,SELL,82.93,346
7065,2026-06-05 11:25:00,AMZN,ACC0015,SELL,311.93,171
7215,2026-06-05 11:25:00,TSLA,ACC0053,SELL,83.21,214
7454,2026-06-05 11:25:00,XOM,ACC0059,SELL,299.97,547
6735,2026-06-05 11:26:00,AAPL,ACC0013,SELL,302.6,180
7066,2026-06-05 11:27:00,AMZN,ACC0020,BUY,312.12,473
7455,2026-06-05 11:28:00,XOM,ACC0028,SELL,300.13,1101
7216,2026-06-05 11:28:00,TSLA,ACC0037,BUY,83.34,136
7320,2026-06-05 11:28:00,JPM,ACC0024,SELL,429.74,65
7067,2026-06-05 11:29:00,AMZN,ACC0004,BUY,312.2,163
7594,2026-06-05 11:30:00,NFLX,ACC0024,SELL,316.74,148
7593,2026-06-05 11:30:00,NFLX,ACC0037,BUY,316.83,236
7217,2026-06-05 11:30:00,TSLA,ACC0035,SELL,83.29,618
7456,2026-06-05 11:31:00,XOM,ACC0002,SELL,299.95,193
7218,2026-06-05 11:31:00,TSLA,ACC0034,BUY,83.37,118
6736,2026-06-05 11:32:00,AAPL,ACC0007,BUY,302.09,206
6737,2026-06-05 11:32:00,AAPL,ACC0008,BUY,301.3,88
7219,2026-06-05 11:32:00,TSLA,ACC0038,SELL,83.4,1250
6954,2026-06-05 11:33:00,GOOG,ACC0026,BUY,356.55,874
6953,2026-06-05 11:33:00,GOOG,ACC0022,SELL,356.99,283
6952,2026-06-05 11:33:00,GOOG,ACC0039,BUY,357.54,64
7321,2026-06-05 11:33:00,JPM,ACC0034,BUY,430.2,424
7457,2026-06-05 11:34:00,XOM,ACC0012,BUY,300.21,202
7322,2026-06-05 11:35:00,JPM,ACC0016,SELL,430.97,735
6837,2026-06-05 11:35:00,MSFT,ACC0002,BUY,215.58,214
